,country,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,freight_cost_(usd),line_item_insurance_(usd),days_to_process,po_/_so_#_SO,asn/dn_#_DN,fulfill_via_From RDC,vendor_inco_term_CIP,vendor_inco_term_DAP,vendor_inco_term_DDP,vendor_inco_term_DDU,vendor_inco_term_EXW,vendor_inco_term_FCA,vendor_inco_term_N/A - From RDC,shipment_mode_Air Charter,shipment_mode_Ocean,shipment_mode_Truck,sub_classification_HIV+,sub_classification_Pediatric,vendor_other,brand_other,"manufacturing_site_Cipla, Goa, India",manufacturing_site_Hetero Unit III Hyderabad IN,manufacturing_site_Mylan (formerly Matrix) Nashik,"manufacturing_site_Strides, Bangalore, India.",manufacturing_site_other,first_line_designation_Yes,line_item_value
715,0.8254985754985755,0.3296089385474861,0.04054989379221461,0.20864714086471406,0.17292377701934017,0.34855339268263436,0.06640531953119007,0.45733532934131743,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19074.0
716,0.46153846153846156,0.3296089385474861,0.6548843647819756,0.16290097629009762,0.13651877133105803,0.28148080106530493,0.7608350727317504,0.687874251497006,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240374.4
717,1.0000000000000002,1.0,0.0014081481658273468,0.28749418874941884,0.05460750853242321,0.0,0.0032298307164975717,0.35254491017964074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,927.34
718,0.4886039886039886,1.0,0.016468173464760493,0.03905160390516039,0.009101251422070536,0.19996807714105,0.0029068476448478146,0.4932634730538923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.1
719,0.7435897435897436,1.0,0.03379555597985632,0.034030683403068335,0.009101251422070536,0.12451049017464866,0.008203770019903833,0.6669161676646707,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2593.11
720,0.3041310541310542,0.3296089385474861,0.05238788515239027,0.06694560669456066,0.05460750853242321,0.12658122340529585,0.01312926186256263,0.44985029940119764,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7905.6
721,0.7435897435897436,0.3296089385474861,0.0917921668774911,0.13761041376104136,0.10921501706484642,0.0858843978586169,0.0735593945682322,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28467.8
722,0.06552706552706553,0.16201117318435757,0.4209885677462469,0.19525801952580193,0.3185437997724687,0.19996807714105,0.3074960333641513,0.5127245508982037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,185220.0
723,0.43162393162393164,0.16201117318435757,0.9999999999999999,0.18149697814969779,0.3003412969283277,0.19996807714105,1.0,0.6459580838323353,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407198.31250000006
724,1.0000000000000002,1.0,0.0006682737058163679,0.14672245467224546,0.027303754266211604,0.0,0.0004521763003096601,0.9543413173652695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.8
